model,fpr,tpr
LR (multivariate),0.16980421686746988,0.4069767441860465
LR (multivariate),0.1714984939759036,0.4069767441860465
LR (multivariate),0.1714984939759036,0.40843023255813954
LR (multivariate),0.1743222891566265,0.40843023255813954
LR (multivariate),0.1743222891566265,0.40988372093023256
LR (multivariate),0.1748870481927711,0.40988372093023256
LR (multivariate),0.1748870481927711,0.4127906976744186
LR (multivariate),0.17752259036144577,0.4127906976744186
LR (multivariate),0.17752259036144577,0.41424418604651164
LR (multivariate),0.17827560240963855,0.41424418604651164
LR (multivariate),0.17827560240963855,0.4186046511627907
LR (multivariate),0.17902861445783133,0.4186046511627907
LR (multivariate),0.17902861445783133,0.42005813953488375
LR (multivariate),0.17996987951807228,0.42005813953488375
LR (multivariate),0.17996987951807228,0.42296511627906974
LR (multivariate),0.18166415662650603,0.42296511627906974
LR (multivariate),0.18166415662650603,0.4258720930232558
LR (multivariate),0.18185240963855423,0.4258720930232558
LR (multivariate),0.18185240963855423,0.42877906976744184
LR (multivariate),0.1842996987951807,0.42877906976744184
LR (multivariate),0.1842996987951807,0.43023255813953487
LR (multivariate),0.1844879518072289,0.43023255813953487
LR (multivariate),0.1844879518072289,0.4316860465116279
LR (multivariate),0.1846762048192771,0.4316860465116279
LR (multivariate),0.1846762048192771,0.4331395348837209
LR (multivariate),0.18542921686746988,0.4331395348837209
LR (multivariate),0.18542921686746988,0.43459302325581395
LR (multivariate),0.18580572289156627,0.43459302325581395
LR (multivariate),0.18580572289156627,0.436046511627907
LR (multivariate),0.1875,0.436046511627907
LR (multivariate),0.1875,0.4375
LR (multivariate),0.1905120481927711,0.4375
LR (multivariate),0.1905120481927711,0.438953488372093
LR (multivariate),0.19107680722891565,0.438953488372093
LR (multivariate),0.19107680722891565,0.44040697674418605
LR (multivariate),0.19126506024096385,0.44040697674418605
LR (multivariate),0.19126506024096385,0.4418604651162791
LR (multivariate),0.19201807228915663,0.4418604651162791
LR (multivariate),0.19201807228915663,0.4433139534883721
LR (multivariate),0.1929593373493976,0.4433139534883721
LR (multivariate),0.1929593373493976,0.44476744186046513
LR (multivariate),0.19521837349397592,0.44476744186046513
LR (multivariate),0.19521837349397592,0.44622093023255816
LR (multivariate),0.1976656626506024,0.44622093023255816
LR (multivariate),0.1976656626506024,0.4476744186046512
LR (multivariate),0.1980421686746988,0.4476744186046512
LR (multivariate),0.1980421686746988,0.4491279069767442
LR (multivariate),0.19841867469879518,0.4491279069767442
LR (multivariate),0.19841867469879518,0.45058139534883723
LR (multivariate),0.19860692771084337,0.45058139534883723
LR (multivariate),0.19860692771084337,0.45494186046511625
LR (multivariate),0.2006777108433735,0.45494186046511625
LR (multivariate),0.2006777108433735,0.4563953488372093
LR (multivariate),0.2035015060240964,0.4563953488372093
LR (multivariate),0.2035015060240964,0.4578488372093023
LR (multivariate),0.20425451807228914,0.4578488372093023
LR (multivariate),0.20425451807228914,0.45930232558139533
LR (multivariate),0.20444277108433734,0.45930232558139533
LR (multivariate),0.20444277108433734,0.46075581395348836
LR (multivariate),0.20463102409638553,0.46075581395348836
LR (multivariate),0.20463102409638553,0.4622093023255814
LR (multivariate),0.2059487951807229,0.4622093023255814
LR (multivariate),0.2059487951807229,0.4636627906976744
LR (multivariate),0.20670180722891565,0.4636627906976744
LR (multivariate),0.20670180722891565,0.46511627906976744
LR (multivariate),0.20707831325301204,0.46511627906976744
LR (multivariate),0.20707831325301204,0.4680232558139535
LR (multivariate),0.2085843373493976,0.4680232558139535
LR (multivariate),0.2085843373493976,0.4694767441860465
LR (multivariate),0.20971385542168675,0.4694767441860465
LR (multivariate),0.20971385542168675,0.4738372093023256
LR (multivariate),0.21009036144578314,0.4738372093023256
LR (multivariate),0.21009036144578314,0.47674418604651164
LR (multivariate),0.21065512048192772,0.47674418604651164
LR (multivariate),0.21065512048192772,0.47819767441860467
LR (multivariate),0.21103162650602408,0.47819767441860467
LR (multivariate),0.21103162650602408,0.4796511627906977
LR (multivariate),0.21385542168674698,0.4796511627906977
LR (multivariate),0.21385542168674698,0.4811046511627907
LR (multivariate),0.21442018072289157,0.4811046511627907
LR (multivariate),0.21442018072289157,0.48255813953488375
LR (multivariate),0.2155496987951807,0.48255813953488375
LR (multivariate),0.2155496987951807,0.48401162790697677
LR (multivariate),0.21743222891566266,0.48401162790697677
LR (multivariate),0.21743222891566266,0.48546511627906974
LR (multivariate),0.21762048192771086,0.48546511627906974
LR (multivariate),0.21762048192771086,0.48691860465116277
LR (multivariate),0.21780873493975902,0.48691860465116277
LR (multivariate),0.21780873493975902,0.4883720930232558
LR (multivariate),0.2183734939759036,0.4883720930232558
LR (multivariate),0.2183734939759036,0.4898255813953488
LR (multivariate),0.22082078313253012,0.4898255813953488
LR (multivariate),0.22082078313253012,0.49127906976744184
LR (multivariate),0.22251506024096385,0.49127906976744184
LR (multivariate),0.22251506024096385,0.49273255813953487
LR (multivariate),0.22326807228915663,0.49273255813953487
LR (multivariate),0.22326807228915663,0.4941860465116279
LR (multivariate),0.22364457831325302,0.4941860465116279
LR (multivariate),0.22364457831325302,0.4956395348837209
LR (multivariate),0.2242093373493976,0.4956395348837209
LR (multivariate),0.2242093373493976,0.49709302325581395
LR (multivariate),0.22496234939759036,0.49709302325581395
LR (multivariate),0.22496234939759036,0.498546511627907
LR (multivariate),0.22722138554216867,0.498546511627907
LR (multivariate),0.22722138554216867,0.5
LR (multivariate),0.22778614457831325,0.5
LR (multivariate),0.22778614457831325,0.5043604651162791
LR (multivariate),0.2291039156626506,0.5043604651162791
LR (multivariate),0.2291039156626506,0.5058139534883721
LR (multivariate),0.2292921686746988,0.5058139534883721
LR (multivariate),0.2292921686746988,0.5072674418604651
LR (multivariate),0.22966867469879518,0.5072674418604651
LR (multivariate),0.22966867469879518,0.5087209302325582
LR (multivariate),0.2311746987951807,0.5087209302325582
LR (multivariate),0.2311746987951807,0.5101744186046512
LR (multivariate),0.2315512048192771,0.5101744186046512
LR (multivariate),0.2315512048192771,0.5116279069767442
LR (multivariate),0.2317394578313253,0.5116279069767442
LR (multivariate),0.2317394578313253,0.5130813953488372
LR (multivariate),0.23268072289156627,0.5130813953488372
LR (multivariate),0.23268072289156627,0.5145348837209303
LR (multivariate),0.23305722891566266,0.5145348837209303
LR (multivariate),0.23305722891566266,0.5159883720930233
LR (multivariate),0.23324548192771086,0.5159883720930233
LR (multivariate),0.23324548192771086,0.5174418604651163
LR (multivariate),0.23343373493975902,0.5174418604651163
LR (multivariate),0.23343373493975902,0.5188953488372093
LR (multivariate),0.2341867469879518,0.5188953488372093
LR (multivariate),0.2341867469879518,0.5203488372093024
LR (multivariate),0.2347515060240964,0.5203488372093024
LR (multivariate),0.2347515060240964,0.5218023255813954
LR (multivariate),0.23588102409638553,0.5218023255813954
LR (multivariate),0.23588102409638553,0.5247093023255814
LR (multivariate),0.23606927710843373,0.5247093023255814
LR (multivariate),0.23606927710843373,0.5276162790697675
LR (multivariate),0.2366340361445783,0.5276162790697675
LR (multivariate),0.2366340361445783,0.5290697674418605
LR (multivariate),0.2375753012048193,0.5290697674418605
LR (multivariate),0.2375753012048193,0.5305232558139535
LR (multivariate),0.23814006024096385,0.5305232558139535
LR (multivariate),0.23814006024096385,0.5319767441860465
LR (multivariate),0.23851656626506024,0.5319767441860465
LR (multivariate),0.23851656626506024,0.5334302325581395
LR (multivariate),0.2398343373493976,0.5334302325581395
LR (multivariate),0.2398343373493976,0.5348837209302325
LR (multivariate),0.24039909638554216,0.5348837209302325
LR (multivariate),0.24039909638554216,0.5363372093023255
LR (multivariate),0.24077560240963855,0.5363372093023255
LR (multivariate),0.24077560240963855,0.5392441860465116
LR (multivariate),0.24134036144578314,0.5392441860465116
LR (multivariate),0.24134036144578314,0.5406976744186046
LR (multivariate),0.24152861445783133,0.5406976744186046
LR (multivariate),0.24152861445783133,0.5421511627906976
LR (multivariate),0.24171686746987953,0.5421511627906976
LR (multivariate),0.24171686746987953,0.5436046511627907
LR (multivariate),0.24190512048192772,0.5436046511627907
LR (multivariate),0.24190512048192772,0.5450581395348837
LR (multivariate),0.24209337349397592,0.5450581395348837
LR (multivariate),0.24209337349397592,0.5465116279069767
LR (multivariate),0.24265813253012047,0.5465116279069767
LR (multivariate),0.24265813253012047,0.5479651162790697
LR (multivariate),0.24435240963855423,0.5479651162790697
LR (multivariate),0.24435240963855423,0.5494186046511628
LR (multivariate),0.24510542168674698,0.5494186046511628
LR (multivariate),0.24510542168674698,0.5508720930232558
LR (multivariate),0.24548192771084337,0.5508720930232558
LR (multivariate),0.24548192771084337,0.5523255813953488
LR (multivariate),0.24642319277108435,0.5523255813953488
LR (multivariate),0.24642319277108435,0.5537790697674418
LR (multivariate),0.24943524096385541,0.5537790697674418
LR (multivariate),0.24943524096385541,0.5552325581395349
LR (multivariate),0.25131777108433734,0.5552325581395349
LR (multivariate),0.25131777108433734,0.5566860465116279
LR (multivariate),0.25150602409638556,0.5566860465116279
LR (multivariate),0.25150602409638556,0.559593023255814
LR (multivariate),0.2532003012048193,0.559593023255814
LR (multivariate),0.2532003012048193,0.561046511627907
LR (multivariate),0.2535768072289157,0.561046511627907
LR (multivariate),0.2535768072289157,0.5625
LR (multivariate),0.25376506024096385,0.5625
LR (multivariate),0.25376506024096385,0.563953488372093
LR (multivariate),0.2547063253012048,0.563953488372093
LR (multivariate),0.2547063253012048,0.565406976744186
LR (multivariate),0.2552710843373494,0.565406976744186
LR (multivariate),0.2552710843373494,0.5668604651162791
LR (multivariate),0.2577183734939759,0.5668604651162791
LR (multivariate),0.2577183734939759,0.5683139534883721
LR (multivariate),0.2579066265060241,0.5683139534883721
LR (multivariate),0.2579066265060241,0.5697674418604651
LR (multivariate),0.2582831325301205,0.5697674418604651
LR (multivariate),0.2582831325301205,0.5726744186046512
LR (multivariate),0.25903614457831325,0.5726744186046512
LR (multivariate),0.25903614457831325,0.5741279069767442
LR (multivariate),0.260730421686747,0.5741279069767442
LR (multivariate),0.260730421686747,0.5755813953488372
LR (multivariate),0.2609186746987952,0.5755813953488372
LR (multivariate),0.2609186746987952,0.5784883720930233
LR (multivariate),0.2611069277108434,0.5784883720930233
LR (multivariate),0.2611069277108434,0.5799418604651163
LR (multivariate),0.2628012048192771,0.5799418604651163
LR (multivariate),0.2628012048192771,0.5813953488372093
LR (multivariate),0.2631777108433735,0.5813953488372093
LR (multivariate),0.2631777108433735,0.5828488372093024
LR (multivariate),0.26750753012048195,0.5828488372093024
LR (multivariate),0.26750753012048195,0.5857558139534884
LR (multivariate),0.2703313253012048,0.5857558139534884
LR (multivariate),0.2703313253012048,0.5872093023255814
LR (multivariate),0.2710843373493976,0.5872093023255814
LR (multivariate),0.2710843373493976,0.5886627906976745
LR (multivariate),0.2712725903614458,0.5886627906976745
LR (multivariate),0.2712725903614458,0.5901162790697675
LR (multivariate),0.27259036144578314,0.5901162790697675
LR (multivariate),0.27259036144578314,0.5915697674418605
LR (multivariate),0.2727786144578313,0.5915697674418605
LR (multivariate),0.2727786144578313,0.5959302325581395
LR (multivariate),0.276355421686747,0.5959302325581395
LR (multivariate),0.276355421686747,0.5973837209302325
LR (multivariate),0.27748493975903615,0.5973837209302325
LR (multivariate),0.27748493975903615,0.5988372093023255
LR (multivariate),0.2780496987951807,0.5988372093023255
LR (multivariate),0.2780496987951807,0.6002906976744186
LR (multivariate),0.2788027108433735,0.6002906976744186
LR (multivariate),0.2788027108433735,0.6017441860465116
LR (multivariate),0.28068524096385544,0.6017441860465116
LR (multivariate),0.28068524096385544,0.6031976744186046
LR (multivariate),0.2808734939759036,0.6031976744186046
LR (multivariate),0.2808734939759036,0.6046511627906976
LR (multivariate),0.28143825301204817,0.6046511627906976
LR (multivariate),0.28143825301204817,0.6061046511627907
LR (multivariate),0.28294427710843373,0.6061046511627907
LR (multivariate),0.28294427710843373,0.6075581395348837
LR (multivariate),0.2840737951807229,0.6075581395348837
LR (multivariate),0.2840737951807229,0.6090116279069767
LR (multivariate),0.2859563253012048,0.6090116279069767
LR (multivariate),0.2859563253012048,0.6133720930232558
LR (multivariate),0.2867093373493976,0.6133720930232558
LR (multivariate),0.2867093373493976,0.6148255813953488
LR (multivariate),0.2884036144578313,0.6148255813953488
LR (multivariate),0.2884036144578313,0.6162790697674418
LR (multivariate),0.2923569277108434,0.6162790697674418
LR (multivariate),0.2923569277108434,0.6191860465116279
LR (multivariate),0.2940512048192771,0.6191860465116279
LR (multivariate),0.2940512048192771,0.6206395348837209
LR (multivariate),0.2991340361445783,0.6206395348837209
LR (multivariate),0.2991340361445783,0.623546511627907
LR (multivariate),0.2995105421686747,0.623546511627907
LR (multivariate),0.2995105421686747,0.625
LR (multivariate),0.2996987951807229,0.625
LR (multivariate),0.2996987951807229,0.626453488372093
LR (multivariate),0.3023343373493976,0.626453488372093
LR (multivariate),0.3023343373493976,0.627906976744186
LR (multivariate),0.3044051204819277,0.627906976744186
LR (multivariate),0.3044051204819277,0.6293604651162791
LR (multivariate),0.3064759036144578,0.6293604651162791
LR (multivariate),0.3064759036144578,0.6308139534883721
LR (multivariate),0.3068524096385542,0.6308139534883721
LR (multivariate),0.3068524096385542,0.6322674418604651
LR (multivariate),0.30911144578313254,0.6322674418604651
LR (multivariate),0.30911144578313254,0.6337209302325582
LR (multivariate),0.31099397590361444,0.6337209302325582
LR (multivariate),0.31099397590361444,0.6366279069767442
LR (multivariate),0.31137048192771083,0.6366279069767442
LR (multivariate),0.31137048192771083,0.6380813953488372
LR (multivariate),0.31193524096385544,0.6380813953488372
LR (multivariate),0.31193524096385544,0.6395348837209303
LR (multivariate),0.3132530120481928,0.6395348837209303
LR (multivariate),0.3132530120481928,0.6409883720930233
LR (multivariate),0.31344126506024095,0.6409883720930233
LR (multivariate),0.31344126506024095,0.6438953488372093
LR (multivariate),0.31400602409638556,0.6438953488372093
LR (multivariate),0.31400602409638556,0.6453488372093024
LR (multivariate),0.31419427710843373,0.6453488372093024
LR (multivariate),0.31419427710843373,0.6468023255813954
LR (multivariate),0.31588855421686746,0.6468023255813954
LR (multivariate),0.31588855421686746,0.6482558139534884
LR (multivariate),0.31664156626506024,0.6482558139534884
LR (multivariate),0.31664156626506024,0.6511627906976745
LR (multivariate),0.3192771084337349,0.6511627906976745
LR (multivariate),0.3192771084337349,0.6540697674418605
LR (multivariate),0.3228539156626506,0.6540697674418605
LR (multivariate),0.3228539156626506,0.6555232558139535
LR (multivariate),0.3253012048192771,0.6555232558139535
LR (multivariate),0.3253012048192771,0.6569767441860465
LR (multivariate),0.3260542168674699,0.6569767441860465
LR (multivariate),0.3260542168674699,0.6584302325581395
LR (multivariate),0.32718373493975905,0.6584302325581395
LR (multivariate),0.32718373493975905,0.6613372093023255
LR (multivariate),0.3365963855421687,0.6613372093023255
LR (multivariate),0.3365963855421687,0.6627906976744186
LR (multivariate),0.3373493975903614,0.6627906976744186
LR (multivariate),0.3373493975903614,0.6642441860465116
LR (multivariate),0.34280873493975905,0.6642441860465116
LR (multivariate),0.34280873493975905,0.6671511627906976
LR (multivariate),0.3433734939759036,0.6671511627906976
LR (multivariate),0.3433734939759036,0.6686046511627907
LR (multivariate),0.34393825301204817,0.6686046511627907
LR (multivariate),0.34393825301204817,0.6715116279069767
LR (multivariate),0.3463855421686747,0.6715116279069767
LR (multivariate),0.3463855421686747,0.6729651162790697
LR (multivariate),0.3484563253012048,0.6729651162790697
LR (multivariate),0.3484563253012048,0.6758720930232558
LR (multivariate),0.35071536144578314,0.6758720930232558
LR (multivariate),0.35071536144578314,0.6773255813953488
LR (multivariate),0.35316265060240964,0.6773255813953488
LR (multivariate),0.35316265060240964,0.6787790697674418
LR (multivariate),0.3541039156626506,0.6787790697674418
LR (multivariate),0.3541039156626506,0.6802325581395349
LR (multivariate),0.35523343373493976,0.6802325581395349
LR (multivariate),0.35523343373493976,0.6816860465116279
LR (multivariate),0.35560993975903615,0.6816860465116279
LR (multivariate),0.35560993975903615,0.6831395348837209
LR (multivariate),0.36088102409638556,0.6831395348837209
LR (multivariate),0.36088102409638556,0.684593023255814
LR (multivariate),0.3625753012048193,0.684593023255814
LR (multivariate),0.3625753012048193,0.686046511627907
LR (multivariate),0.36351656626506024,0.686046511627907
LR (multivariate),0.36351656626506024,0.6918604651162791
LR (multivariate),0.3725527108433735,0.6918604651162791
LR (multivariate),0.3725527108433735,0.6933139534883721
LR (multivariate),0.3757530120481928,0.6933139534883721
LR (multivariate),0.3757530120481928,0.6947674418604651
LR (multivariate),0.37650602409638556,0.6947674418604651
LR (multivariate),0.37650602409638556,0.6962209302325582
LR (multivariate),0.3778237951807229,0.6962209302325582
LR (multivariate),0.3778237951807229,0.6976744186046512
LR (multivariate),0.3823418674698795,0.6976744186046512
LR (multivariate),0.3823418674698795,0.6991279069767442
LR (multivariate),0.3827183734939759,0.6991279069767442
LR (multivariate),0.3827183734939759,0.7005813953488372
LR (multivariate),0.3832831325301205,0.7005813953488372
LR (multivariate),0.3832831325301205,0.7020348837209303
LR (multivariate),0.38441265060240964,0.7020348837209303
LR (multivariate),0.38441265060240964,0.7034883720930233
LR (multivariate),0.3885542168674699,0.7034883720930233
LR (multivariate),0.3885542168674699,0.7049418604651163
LR (multivariate),0.39476656626506024,0.7049418604651163
LR (multivariate),0.39476656626506024,0.7063953488372093
LR (multivariate),0.395519578313253,0.7063953488372093
LR (multivariate),0.395519578313253,0.7078488372093024
LR (multivariate),0.3960843373493976,0.7078488372093024
LR (multivariate),0.3960843373493976,0.7093023255813954
LR (multivariate),0.4009789156626506,0.7093023255813954
LR (multivariate),0.4009789156626506,0.7107558139534884
LR (multivariate),0.4017319277108434,0.7107558139534884
LR (multivariate),0.4017319277108434,0.7122093023255814
LR (multivariate),0.4041792168674699,0.7122093023255814
LR (multivariate),0.4041792168674699,0.7136627906976745
LR (multivariate),0.40455572289156627,0.7136627906976745
LR (multivariate),0.40455572289156627,0.7151162790697675
LR (multivariate),0.40606174698795183,0.7151162790697675
LR (multivariate),0.40606174698795183,0.7165697674418605
LR (multivariate),0.4083207831325301,0.7165697674418605
LR (multivariate),0.4083207831325301,0.7180232558139535
LR (multivariate),0.4086972891566265,0.7180232558139535
LR (multivariate),0.4086972891566265,0.7194767441860465
LR (multivariate),0.4154743975903614,0.7194767441860465
LR (multivariate),0.4154743975903614,0.7209302325581395
LR (multivariate),0.4250753012048193,0.7209302325581395
LR (multivariate),0.4250753012048193,0.7223837209302325
LR (multivariate),0.4254518072289157,0.7223837209302325
LR (multivariate),0.4254518072289157,0.7238372093023255
LR (multivariate),0.4348644578313253,0.7238372093023255
LR (multivariate),0.4348644578313253,0.7252906976744186
LR (multivariate),0.4354292168674699,0.7252906976744186
LR (multivariate),0.4354292168674699,0.7267441860465116
LR (multivariate),0.43768825301204817,0.7267441860465116
LR (multivariate),0.43768825301204817,0.7281976744186046
LR (multivariate),0.44126506024096385,0.7281976744186046
LR (multivariate),0.44126506024096385,0.7296511627906976
LR (multivariate),0.4499246987951807,0.7296511627906976
LR (multivariate),0.4499246987951807,0.7311046511627907
LR (multivariate),0.4506777108433735,0.7311046511627907
LR (multivariate),0.4506777108433735,0.7325581395348837
LR (multivariate),0.4508659638554217,0.7325581395348837
LR (multivariate),0.4508659638554217,0.7340116279069767
LR (multivariate),0.45331325301204817,0.7340116279069767
LR (multivariate),0.45331325301204817,0.7354651162790697
LR (multivariate),0.4557605421686747,0.7354651162790697
LR (multivariate),0.4557605421686747,0.7369186046511628
LR (multivariate),0.4578313253012048,0.7369186046511628
LR (multivariate),0.4578313253012048,0.7383720930232558
LR (multivariate),0.4606551204819277,0.7383720930232558
LR (multivariate),0.4606551204819277,0.7398255813953488
LR (multivariate),0.4615963855421687,0.7398255813953488
LR (multivariate),0.4615963855421687,0.7412790697674418
LR (multivariate),0.46460843373493976,0.7412790697674418
LR (multivariate),0.46460843373493976,0.7427325581395349
LR (multivariate),0.4663027108433735,0.7427325581395349
LR (multivariate),0.4663027108433735,0.7441860465116279
LR (multivariate),0.4666792168674699,0.7441860465116279
LR (multivariate),0.4666792168674699,0.7456395348837209
LR (multivariate),0.46686746987951805,0.7456395348837209
LR (multivariate),0.46686746987951805,0.747093023255814
LR (multivariate),0.46818524096385544,0.747093023255814
LR (multivariate),0.46818524096385544,0.748546511627907
LR (multivariate),0.4683734939759036,0.748546511627907
LR (multivariate),0.4683734939759036,0.75
LR (multivariate),0.4691265060240964,0.75
LR (multivariate),0.4691265060240964,0.751453488372093
LR (multivariate),0.47044427710843373,0.751453488372093
LR (multivariate),0.47044427710843373,0.752906976744186
LR (multivariate),0.47533885542168675,0.752906976744186
LR (multivariate),0.47533885542168675,0.7543604651162791
LR (multivariate),0.4762801204819277,0.7543604651162791
LR (multivariate),0.4762801204819277,0.7558139534883721
LR (multivariate),0.4770331325301205,0.7558139534883721
LR (multivariate),0.4770331325301205,0.7572674418604651
LR (multivariate),0.4796686746987952,0.7572674418604651
LR (multivariate),0.4796686746987952,0.7587209302325582
LR (multivariate),0.48023343373493976,0.7587209302325582
LR (multivariate),0.48023343373493976,0.7601744186046512
LR (multivariate),0.4847515060240964,0.7601744186046512
LR (multivariate),0.4847515060240964,0.7616279069767442
LR (multivariate),0.48588102409638556,0.7616279069767442
LR (multivariate),0.48588102409638556,0.7630813953488372
LR (multivariate),0.4894578313253012,0.7630813953488372
LR (multivariate),0.4894578313253012,0.7645348837209303
LR (multivariate),0.49096385542168675,0.7645348837209303
LR (multivariate),0.49096385542168675,0.7659883720930233
LR (multivariate),0.49849397590361444,0.7659883720930233
LR (multivariate),0.49849397590361444,0.7674418604651163
LR (multivariate),0.4996234939759036,0.7674418604651163
LR (multivariate),0.4996234939759036,0.7688953488372093
LR (multivariate),0.5065888554216867,0.7688953488372093
LR (multivariate),0.5065888554216867,0.7703488372093024
LR (multivariate),0.5128012048192772,0.7703488372093024
LR (multivariate),0.5128012048192772,0.7718023255813954
LR (multivariate),0.5180722891566265,0.7718023255813954
LR (multivariate),0.5180722891566265,0.7732558139534884
LR (multivariate),0.5195783132530121,0.7732558139534884
LR (multivariate),0.5195783132530121,0.7747093023255814
LR (multivariate),0.5233433734939759,0.7747093023255814
LR (multivariate),0.5233433734939759,0.7761627906976745
LR (multivariate),0.5278614457831325,0.7761627906976745
LR (multivariate),0.5278614457831325,0.7776162790697675
LR (multivariate),0.5342620481927711,0.7776162790697675
LR (multivariate),0.5342620481927711,0.7790697674418605
LR (multivariate),0.5502635542168675,0.7790697674418605
LR (multivariate),0.5502635542168675,0.7805232558139535
LR (multivariate),0.5544051204819277,0.7805232558139535
LR (multivariate),0.5544051204819277,0.7819767441860465
LR (multivariate),0.5545933734939759,0.7819767441860465
LR (multivariate),0.5545933734939759,0.7834302325581395
LR (multivariate),0.5551581325301205,0.7834302325581395
LR (multivariate),0.5551581325301205,0.7848837209302325
LR (multivariate),0.5574171686746988,0.7848837209302325
LR (multivariate),0.5574171686746988,0.7863372093023255
LR (multivariate),0.5587349397590361,0.7863372093023255
LR (multivariate),0.5587349397590361,0.7877906976744186
LR (multivariate),0.5628765060240963,0.7877906976744186
LR (multivariate),0.5628765060240963,0.7892441860465116
LR (multivariate),0.563441265060241,0.7892441860465116
LR (multivariate),0.563441265060241,0.7906976744186046
LR (multivariate),0.5641942771084337,0.7906976744186046
LR (multivariate),0.5641942771084337,0.7921511627906976
LR (multivariate),0.5664533132530121,0.7921511627906976
LR (multivariate),0.5664533132530121,0.7936046511627907
LR (multivariate),0.5721009036144579,0.7936046511627907
LR (multivariate),0.5721009036144579,0.7950581395348837
LR (multivariate),0.5862198795180723,0.7950581395348837
LR (multivariate),0.5862198795180723,0.7965116279069767
LR (multivariate),0.5916792168674698,0.7965116279069767
LR (multivariate),0.5916792168674698,0.7979651162790697
LR (multivariate),0.5933734939759037,0.7979651162790697
LR (multivariate),0.5933734939759037,0.7994186046511628
LR (multivariate),0.5984563253012049,0.7994186046511628
LR (multivariate),0.5984563253012049,0.8008720930232558
LR (multivariate),0.5997740963855421,0.8008720930232558
LR (multivariate),0.5997740963855421,0.8023255813953488
LR (multivariate),0.5999623493975904,0.8023255813953488
LR (multivariate),0.5999623493975904,0.8037790697674418
LR (multivariate),0.6001506024096386,0.8037790697674418
LR (multivariate),0.6001506024096386,0.8052325581395349
LR (multivariate),0.6037274096385542,0.8052325581395349
LR (multivariate),0.6037274096385542,0.8066860465116279
LR (multivariate),0.604480421686747,0.8066860465116279
LR (multivariate),0.604480421686747,0.809593023255814
LR (multivariate),0.6061746987951807,0.809593023255814
LR (multivariate),0.6061746987951807,0.811046511627907
LR (multivariate),0.6071159638554217,0.811046511627907
LR (multivariate),0.6071159638554217,0.8125
LR (multivariate),0.6082454819277109,0.8125
LR (multivariate),0.6082454819277109,0.813953488372093
LR (multivariate),0.6095632530120482,0.813953488372093
LR (multivariate),0.6095632530120482,0.815406976744186
LR (multivariate),0.6097515060240963,0.815406976744186
LR (multivariate),0.6097515060240963,0.8168604651162791
LR (multivariate),0.6148343373493976,0.8168604651162791
LR (multivariate),0.6148343373493976,0.8183139534883721
LR (multivariate),0.6195406626506024,0.8183139534883721
LR (multivariate),0.6195406626506024,0.8212209302325582
LR (multivariate),0.6216114457831325,0.8212209302325582
LR (multivariate),0.6216114457831325,0.8226744186046512
LR (multivariate),0.6248117469879518,0.8226744186046512
LR (multivariate),0.6248117469879518,0.8241279069767442
LR (multivariate),0.6261295180722891,0.8241279069767442
LR (multivariate),0.6261295180722891,0.8255813953488372
LR (multivariate),0.6272590361445783,0.8255813953488372
LR (multivariate),0.6272590361445783,0.8270348837209303
LR (multivariate),0.6317771084337349,0.8270348837209303
LR (multivariate),0.6317771084337349,0.8284883720930233
LR (multivariate),0.6404367469879518,0.8284883720930233
LR (multivariate),0.6404367469879518,0.8299418604651163
LR (multivariate),0.6408132530120482,0.8299418604651163
LR (multivariate),0.6408132530120482,0.8313953488372093
LR (multivariate),0.6436370481927711,0.8313953488372093
LR (multivariate),0.6436370481927711,0.8328488372093024
LR (multivariate),0.6453313253012049,0.8328488372093024
LR (multivariate),0.6453313253012049,0.8343023255813954
LR (multivariate),0.6530496987951807,0.8343023255813954
LR (multivariate),0.6530496987951807,0.8357558139534884
LR (multivariate),0.6558734939759037,0.8357558139534884
LR (multivariate),0.6558734939759037,0.8372093023255814
LR (multivariate),0.6590737951807228,0.8372093023255814
LR (multivariate),0.6590737951807228,0.8386627906976745
LR (multivariate),0.6602033132530121,0.8386627906976745
LR (multivariate),0.6602033132530121,0.8401162790697675
LR (multivariate),0.6652861445783133,0.8401162790697675
LR (multivariate),0.6652861445783133,0.8415697674418605
LR (multivariate),0.6763930722891566,0.8415697674418605
LR (multivariate),0.6763930722891566,0.8430232558139535
LR (multivariate),0.6824171686746988,0.8430232558139535
LR (multivariate),0.6824171686746988,0.8444767441860465
LR (multivariate),0.6858057228915663,0.8444767441860465
LR (multivariate),0.6858057228915663,0.8459302325581395
LR (multivariate),0.6867469879518072,0.8459302325581395
LR (multivariate),0.6867469879518072,0.8473837209302325
LR (multivariate),0.6897590361445783,0.8473837209302325
LR (multivariate),0.6897590361445783,0.8488372093023255
LR (multivariate),0.6901355421686747,0.8488372093023255
LR (multivariate),0.6901355421686747,0.8502906976744186
LR (multivariate),0.6903237951807228,0.8502906976744186
LR (multivariate),0.6903237951807228,0.8517441860465116
LR (multivariate),0.6961596385542169,0.8517441860465116
LR (multivariate),0.6961596385542169,0.8531976744186046
LR (multivariate),0.697289156626506,0.8531976744186046
LR (multivariate),0.697289156626506,0.8561046511627907
LR (multivariate),0.7036897590361446,0.8561046511627907
LR (multivariate),0.7036897590361446,0.8590116279069767
LR (multivariate),0.704066265060241,0.8590116279069767
LR (multivariate),0.704066265060241,0.8604651162790697
LR (multivariate),0.7044427710843374,0.8604651162790697
